CONFORMED-NAME	SIC	CIK	YEAR
ROBOCOM SYSTEMS INTERNATIONAL INC-11	7373	1039757	2011
NORTHRIDGE VENTURES INC.-11	7373	1272906	2011
Profit Planners Management, Inc.-11	7363	1468164	2011
MEDIWARE INFORMATION SYSTEMS INC-11	7373	874733	2011
Income Now Consulting-11	7389	1493265	2011
Loto Inc.-11	7372	1464766	2011
SupportSave Solutions Inc-11	7363	1401475	2011
NETSOL TECHNOLOGIES INC-11	7372	1039280	2011
HIGHLAND BUSINESS SERVICES, INC.-11	7389	1424415	2011
Big Clix, Corp.-11	7389	1496741	2011
LYRIS, INC.-11	7372	1166220	2011
Cyber Informatix, Inc.-11	7372	1446210	2011
INTERNET AMERICA INC-11	7374	1001279	2011
RARUS MINERALS INC-11	7374	1499034	2011
CHINA ADVANCED TECHNOLOGY-11	7389	820771	2011
Derycz Scientific Inc-11	7389	1386301	2011
Hybred International, Inc.-11	7363	823544	2011
CHINA NEW MEDIA CORP-11	7310	1080627	2011
YouChange Holdings Corp-11	7359	1442236	2011
Sync2 Networks Corp-11	7389	1437750	2011
COL CHINA ONLINE INTERNATIONAL INC-11	7389	1114274	2011
Xun Energy, Inc.-11	7389	1435936	2011
Verecloud, Inc.-11	7371	1416682	2011
Desert Canadians Ltd.-11	7389	1495932	2011
Hybred International, Inc.-11	7363	823544	2011
Tempco, Inc.-11	7372	836937	2011
XFormity Technologies, Inc.-11	7372	1048501	2011
GLOBAL MOBILETECH, INC.-11	7310	1424822	2011
PUB CRAWL HOLDINGS, INC.-11	7389	1496818	2011
INFRAX SYSTEMS, INC.-11	7373	1380277	2011
Healthient, Inc.-11	7310	1137005	2011
CONCIERGE TECHNOLOGIES INC-11	7389	1005101	2011
News of China Inc-11	7389	1368275	2011
Axiologix Education Corp-11	7372	1470177	2011
EXCLUSIVE BUILDING SERVICES, INC-11	7340	1504222	2011
ITEX CORP-11	7389	860518	2011
ONCOSEC MEDICAL Inc-11	7389	1444307	2011
Zurvita Holdings, Inc.-11	7389	1408950	2011
ARI NETWORK SERVICES INC /WI-11	7370	879796	2011
QSGI INC.-11	7389	27960	2011
MAXIMUS INC-11	7389	1032220	2011
First Liberty Power Corp-11	7370	1415305	2011
ERE MANAGEMENT INC-11	7372	1415751	2011
Hazlo! Technologies, Inc.-11	7370	1501958	2011
Gold Dynamics Corp.-11	7372	1371534	2011
Emo Capital Corp.-11	7370	1410708	2011
Bidfish.com, Inc.-11	7389	1418196	2011
SIMULATIONS PLUS INC-11	7373	1023459	2011
TrackSoft Systems, Inc.-11	7372	1502777	2011
Your Event, Inc.-11	7389	1424100	2011
Movie Trailer Galaxy, Inc.-11	7389	1502952	2011
TEAMSTAFF INC-11	7363	785557	2011
TIER TECHNOLOGIES INC-11	7373	1045150	2011
mLight Tech, Inc.-11	7372	1502557	2011
VOIS Inc.-11	7389	1136711	2011
Finishing Touches Home Goods Inc.-11	7389	1511261	2011
Photoamigo, Inc.-11	7374	1482554	2011
COMDISCO HOLDING CO INC-11	7377	1179484	2011
CLICKER INC.-11	7374	1107998	2011
NETWORK ENGINES INC-11	7372	1110903	2011
EMTEC INC/NJ-11	7389	5117	2011
Fresh Traffic Group Inc.-11	7389	1427580	2011
RTG VENTURES INC-11	7389	1127475	2011
WIRED ASSOCIATES SOLUTIONS INC-11	7331	1245841	2011
SAVVY BUSINESS SUPPORT INC-11	7380	1492617	2011
I-LEVEL MEDIA GROUP INC-11	7310	1355559	2011
I-LEVEL MEDIA GROUP INC-11	7310	1355559	2011
Citadel EFT, Inc.-11	7389	1473971	2011
Franchise Holdings International, Inc.-11	7389	1096275	2011
Access Plans Inc-11	7331	1087216	2011
DATAWATCH CORP-11	7372	792130	2011
PRIVATE SECRETARY, INC.-11	7389	1451512	2011
4NET SOFTWARE INC-11	7370	812149	2011
Corporate Resource Services, Inc.-11	7363	943110	2011
Bridgeline Digital, Inc.-11	7372	1378590	2011
Bio-Matrix Scientific Group, Inc.-11	7389	1079282	2011
LIVEDEAL INC-11	7371	1045742	2011
GENERAL EMPLOYMENT ENTERPRISES INC-11	7361	40570	2011
BLUE SPHERE CORP.-12	7370	1419582	2012
SYDYS CORP-12	7310	1309141	2012
PACIFIC SOFTWARE, INC.-12	7372	1400732	2012
AcroBoo, Inc.-12	7389	1497251	2012
General Cleaning & Maintenance-12	7340	1503538	2012
CHINA MULTIMEDIA, INC.-12	7389	1385211	2012
Sino American Oil Co-12	7331	1367408	2012
Max Cash Media Inc-12	7389	1423107	2012
Onstream Media CORP-12	7373	919130	2012
Solo International, Inc-12	7389	1501845	2012
IP TECHNOLOGY SERVICES, INC.-12	7389	1417900	2012
BLUEGATE CORP-12	7389	768216	2012
Farm Lands of Guinea, Inc.-12	7372	1435736	2012
Mobiform Software Inc-12	7372	1341878	2012
RSC Equipment Rental, Inc.-12	7359	1406579	2012
Aurum, Inc.-12	7372	1450708	2012
Salient Products Corp-12	7371	1517577	2012
CardioGenics Holdings Inc.-12	7389	1089029	2012
MEDIANET GROUP TECHNOLOGIES INC-12	7389	1097792	2012
MEDICAL INFORMATION TECHNOLOGY INC-12	7372	1011452	2012
PRIME GLOBAL CAPITAL GROUP Inc-12	7370	1462047	2012
ON4 COMMUNICATIONS INC.-12	7372	1300867	2012
ATEL 15, LLC-12	7359	1519117	2012
NATIONAL INSTRUMENTS CORP /DE/-12	7372	935494	2012
SHUTTERFLY INC-12	7384	1125920	2012
UNIVERSAL TRACKING SOLUTIONS, INC-12	7372	1349922	2012
American Liberty Petroleum Corp.-12	7350	1451929	2012
INSPERITY, INC.-12	7363	1000753	2012
QSGI INC.-12	7389	27960	2012
KELLY SERVICES INC-12	7363	55135	2012
HALF ROBERT INTERNATIONAL INC /DE/-12	7363	315213	2012
TAL International Group, Inc.-12	7359	1331745	2012
TechApp Solutions, Inc.-12	7371	1517591	2012
MyOtherCountryClub.com-12	7389	1477168	2012
INTERNAP NETWORK SERVICES CORP-12	7370	1056386	2012
EQUIFAX INC-12	7320	33185	2012
CLAIMSNET COM INC-12	7374	1046057	2012
RCM TECHNOLOGIES INC-12	7363	700841	2012
COSTAR GROUP INC-12	7389	1057352	2012
OPENTABLE INC-12	7389	1125914	2012
ALLIANCE DATA SYSTEMS CORP-12	7389	1101215	2012
COGENT COMMUNICATIONS GROUP INC-12	7372	1158324	2012
China Elite Information Co., Ltd.-12	7389	1077561	2012
UNITED ONLINE INC-12	7370	1142701	2012
INNODATA ISOGEN INC-12	7374	903651	2012
SYNCHRONOSS TECHNOLOGIES INC-12	7371	1131554	2012
HUDSON HIGHLAND GROUP INC-12	7363	1210708	2012
SCIENTIFIC GAMES CORP-12	7373	750004	2012
Digital Generation, Inc.-12	7389	934448	2012
GMS Capital Corp.-12	7372	1434830	2012
KUNEKT CORP-12	7380	1419177	2012
QUEST SOFTWARE INC-12	7372	1088033	2012
Calendar Dragon Inc.-12	7372	1515635	2012
ULTIMATE SOFTWARE GROUP INC-12	7372	1016125	2012
Go Green Directories, Inc.-12	7389	1493563	2012
EPIQ SYSTEMS INC-12	7371	1027207	2012
SeaCube Container Leasing Ltd.-12	7350	1487999	2012
ACE MARKETING & PROMOTIONS INC-12	7310	1084267	2012
INFINITE GROUP INC-12	7370	884650	2012
China Information Technology, Inc.-12	7372	1350684	2012
INSIGNIA SYSTEMS INC/MN-12	7310	875355	2012
BROADVISION INC-12	7372	920448	2012
Crexendo, Inc.-12	7373	1075736	2012
GSE SYSTEMS INC-12	7372	944480	2012
STARTEK INC-12	7363	1031029	2012
ATEL CAPITAL EQUIPMENT FUND IX LLC-12	7359	1125264	2012
Support.com, Inc.-12	7374	1104855	2012
ATEL CASH DISTRIBUTION FUND V L P-12	7359	892875	2012
MONEYGRAM INTERNATIONAL INC-12	7389	1273931	2012
NETWORK 1 SECURITY SOLUTIONS INC-12	7372	1065078	2012
AIR LEASE CORP-12	7359	1487712	2012
AEROCENTURY CORP-12	7359	1036848	2012
ATEL 12, LLC-12	7359	1394922	2012
INTERNATIONAL MONETARY SYSTEMS LTD /WI/-12	7389	1097430	2012
CASS INFORMATION SYSTEMS INC-12	7389	708781	2012
ATEL CAPITAL EQUIPMENT FUND X LLC-12	7359	1186258	2012
NCI, Inc.-12	7373	1334478	2012
Blue Sun Media, Inc.-12	7372	1510976	2012
CROSS COUNTRY HEALTHCARE INC-12	7363	1141103	2012
PREMIERE GLOBAL SERVICES, INC.-12	7389	880804	2012
Surna Inc.-12	7389	1482541	2012
MACROSOLVE INC-12	7389	1178727	2012
LIVEPERSON INC-12	7372	1102993	2012
FALCONSTOR SOFTWARE INC-12	7372	922521	2012
WEB.COM GROUP, INC.-12	7372	1095291	2012
America's Suppliers, Inc.-12	7372	1002390	2012
ON ASSIGNMENT INC-12	7363	890564	2012
QUEPASA CORP-12	7310	1078099	2012
DYNAMICS RESEARCH CORP-12	7373	30822	2012
ATEL CAPITAL EQUIPMENT FUND VIII LLC-12	7359	1069152	2012
ATEL CAPITAL EQUIPMENT FUND VII LP-12	7359	1019542	2012
ATEL 14, LLC-12	7359	1463389	2012
Bureau of Fugitive Recovery Inc-12	7380	1487782	2012
PROCERA NETWORKS INC-12	7371	1165231	2012
ATEL Capital Equipment Fund XI, LLC-12	7359	1297667	2012
HEIDRICK & STRUGGLES INTERNATIONAL INC-12	7361	1066605	2012
ATEL CASH DISTRIBUTION FUND VI LP-12	7359	927569	2012
KEYW HOLDING CORP-12	7373	1487101	2012
MDC PARTNERS INC-12	7311	876883	2012
Interactive Intelligence Group, Inc.-12	7372	1517650	2012
TUCOWS INC /PA/-12	7374	909494	2012
Bidz.com, Inc.-12	7389	1324105	2012
DOCUMENT SECURITY SYSTEMS INC-12	7373	771999	2012
eLayaway, Inc.-12	7389	1422992	2012
ITRACKR SYSTEMS INC-12	7372	1412212	2012
GXS Worldwide, Inc.-12	7372	1490346	2012
OLB GROUP, INC.-12	7372	1314196	2012
Game Face Gaming, Inc.-12	7389	1479919	2012
SPAR GROUP INC-12	7389	1004989	2012
IntraLinks Holdings, Inc.-12	7372	1488075	2012
UNIVERSAL HOSPITAL SERVICES INC-12	7350	886171	2012
CHINA RECYCLING ENERGY CORP-12	7389	721693	2012
OMNICOMM SYSTEMS INC-12	7389	1034592	2012
ONLINE DISRUPTIVE TECHNOLOGIES, INC.-12	7370	1498380	2012
CUI Global, Inc.-12	7310	1108967	2012
Integrated Management Information, Inc.-12	7372	1360565	2012
KINGOLD JEWELRY, INC.-12	7389	1089531	2012
Inventtech Inc.-12	7374	1495536	2012
SANTEON GROUP, INC.-12	7374	828940	2012
Diligent Board Member Services, Inc.-12	7372	1433269	2012
Golden Opportunities CORP-12	7389	1317839	2012
Telanetix,Inc-12	7385	1277270	2012
Net Profits Ten Inc.-12	7372	1492151	2012
Home Treasure Finders, Inc.-12	7389	1527102	2012
B Green Innovations, Inc.-12	7373	1307969	2012
THEGLOBE COM INC-12	7310	1066684	2012
LOOKSMART LTD-12	7374	1077866	2012
LEAF Equipment Finance Fund 4, L.P.-12	7350	1426850	2012
Billet Finder Inc-12	7374	1514149	2012
CREDITRISKMONITOR COM INC-12	7320	315958	2012
FORLINK SOFTWARE CORP INC-12	7372	866458	2012
Yacht Finders, Inc.-12	7389	1311673	2012
China Logistics Group Inc-12	7389	1123493	2012
VIRTUAL PIGGY, INC.-12	7372	1437283	2012
ProIndia International, Inc.-12	7389	1423417	2012
Soleil Capital L.P.-12	7372	1376231	2012
Magnolia Solar Corp-12	7389	1437491	2012
Preventia, Inc.-12	7372	1506302	2012
SaasMAX, Inc.-12	7374	1515353	2012
ICON INCOME FUND TEN LLC-12	7359	1220606	2012
Santaro Interactive Entertainment Co-12	7374	1487347	2012
ICON INCOME FUND NINE LLC-12	7359	1157522	2012
DALE JARRETT RACING ADVENTURE INC-12	7389	1094032	2012
TETRIDYN SOLUTIONS INC-12	7372	827099	2012
ACCELERIZE NEW MEDIA INC-12	7389	1352952	2012
IC Places, Inc.-12	7389	1437596	2012
REALGOLD INTERNATIONAL INC-12	7372	1027235	2012
Guardian 8 Holdings-12	7381	1429592	2012
CHINA YIDA HOLDING, CO.-12	7310	1091325	2012
INUVO, INC.-12	7310	829323	2012
BROADCAST INTERNATIONAL INC-12	7389	740726	2012
Pollex, Inc.-12	7389	1178377	2012
SAJAN INC-12	7389	1118037	2012
MERISEL INC /DE/-12	7389	724941	2012
Domain Extremes Inc.-12	7374	1469038	2012
ELSINORE SERVICES INC-12	7310	1488420	2012
Great American Group, Inc.-12	7389	1464790	2012
China TransInfo Technology Corp.-12	7373	1081206	2012
SOEFL INC.-12	7370	1452176	2012
IMMEDIATEK INC-12	7372	1084182	2012
NEW MEXICO SOFTWARE, INC-12	7372	1101865	2012
Max Sound Corp-12	7374	1353499	2012
Lightning Gaming, Inc.-12	7372	1392545	2012
CARDIFF INTERNATIONAL INC-12	7372	811222	2012
TELOS CORP-12	7373	320121	2012
iGambit, Inc.-12	7389	1479681	2012
TREE TOP INDUSTRIES, INC.-12	7370	356590	2012
Trunkbow International Holdings Ltd-12	7372	1485933	2012
ASURE SOFTWARE INC-12	7373	884144	2012
Apps Genius Corp-12	7374	1489588	2012
WIDEPOINT CORP-12	7373	1034760	2012
XcelMobility Inc.-12	7372	1465509	2012
ADVANCED CREDIT TECHNOLOGIES INC-12	7372	1437517	2012
PLASTER CASTER INC.-12	7389	1498286	2012
AlphaPoint Technology, Inc.-12	7372	1473654	2012
DIRECT INSITE CORP-12	7373	879703	2012
Freeze Tag, Inc.-12	7372	1485074	2012
PREMIER ALLIANCE GROUP, INC.-12	7371	1272550	2012
VIASPACE Green Energy Inc.-12	7330	1465062	2012
SunGame Corp-12	7370	1462506	2012
ICON LEASING FUND ELEVEN, LLC-12	7359	1312910	2012
SITESTAR CORP-12	7374	1096934	2012
Snap Interactive, Inc-12	7389	1355839	2012
PEOPLESTRING CORP-12	7370	1455819	2012
RVUE HOLDINGS, INC.-12	7310	1455206	2012
ACQUIRED SALES CORP-12	7372	1391135	2012
INFORMATION SYSTEMS ASSOCIATES, INC.-12	7372	1396536	2012
COMMONWEALTH INCOME & GROWTH FUND IV-12	7350	1141615	2012
WIZZARD SOFTWARE CORP /CO-12	7372	1074909	2012
ICON LEASING FUND TWELVE, LLC-12	7359	1377848	2012
KLEVER MARKETING INC-12	7372	866439	2012
MMRGlobal, Inc.-12	7389	1285701	2012
DOCUMENT CAPTURE TECHNOLOGIES, INC.-12	7372	1096857	2012
ALTERNET SYSTEMS INC-12	7372	1126003	2012
PROGAMING PLATFORMS CORP-12	7372	1498067	2012
Innovative Product Opportunities Inc.-12	7389	1494413	2012
Halo Companies, Inc.-12	7320	814286	2012
EdgeWave, Inc.-12	7372	1288496	2012
SMTP, Inc.-12	7331	1506439	2012
MEDL Mobile Holdings, Inc.-12	7371	1487941	2012
EVOLVING SYSTEMS INC-12	7371	1052054	2012
Entia Biosciences, Inc.-12	7363	1408299	2012
GLOBAL AXCESS CORP-12	7389	852570	2012
ICON ECI FUND FIFTEEN, L.P.-12	7359	1502519	2012
DecisionPoint Systems, Inc.-12	7370	1505611	2012
Rackwise, Inc.-12	7372	1476638	2012
SPECTRAL CAPITAL Corp-12	7374	1131903	2012
CIMETRIX INC-12	7372	786620	2012
I-LEVEL MEDIA GROUP INC-12	7310	1355559	2012
ICON Equipment & Corporate Infrastructure Fund Fourteen, L.P.-12	7359	1446806	2012
Titanium Group LTD-12	7373	1338520	2012
INNOTRAC CORP-12	7389	1051114	2012
Game Plan Holdings, Inc.-12	7374	1456090	2012
INFORMATION ANALYSIS INC-12	7372	803578	2012
WTTJ CORP-12	7370	1498284	2012
Green Global Investments, Inc.-12	7389	1418506	2012
MEDICAL CONNECTIONS HOLDINGS, INC.-12	7361	1140303	2012
Commonwealth Income & Growth Fund VII, LP-12	7350	1450335	2012
VIASPACE Inc.-12	7330	1270200	2012
SECURE NetCheckIn Inc-12	7389	1516805	2012
VERTICAL COMPUTER SYSTEMS INC-12	7372	1099509	2012
VERINT SYSTEMS INC-12	7373	1166388	2012
Internet Patents Corp-12	7389	1077370	2012
3PEA INTERNATIONAL, INC.-12	7389	1496443	2012
Mobilized Entertainment, Inc.-12	7389	1469412	2012
TouchIT Technologies, Inc.-12	7372	1436229	2012
CHINA LONGYI GROUP INTERNATIONAL HOLDINGS LTD-12	7389	1010566	2012
MMAX MEDIA, INC.-12	7310	1448705	2012
QAD INC-12	7372	1036188	2012
Global Security Agency Inc.-12	7381	1399761	2012
NCO Group, Inc.-12	7320	1397772	2012
EC Development, Inc.-12	7377	761034	2012
DogInn Inc.-12	7389	1515718	2012
Command Center, Inc.-12	7363	1140102	2012
AUXILIO INC-12	7389	1011432	2012
Securitas EDGAR Filings, Inc.-12	7389	1456857	2012
TGFIN HOLDINGS INC-12	7372	876134	2012
ASAP Expo, Inc.-12	7389	1419275	2012
OCULUS VISIONTECH INC.-12	7389	1107280	2012
CHINA EDUCATION INTERNATIONAL, INC.-12	7389	1367898	2012
HYPERERA INC-12	7370	1458868	2012
BONAMOUR, INC.-12	7389	1421871	2012
BigString CORP-12	7389	1335282	2012
STRATEGIC INTERNET INVESTMENTS INC-12	7372	53320	2012
Data Call Technologies-12	7389	1321828	2012
Kenergy Scientific, Inc.-12	7373	1307989	2012
SILVERGRAPH INTERNATIONAL INC-12	7330	1115975	2012
INTERNATIONAL CARD ESTABLISHMENT INC-12	7372	1156337	2012
WORDLOGIC CORP-12	7389	1139614	2012
Hanover Portfolio Acquisitions, Inc.-12	7320	1528172	2012
Forex International Trading Corp.-12	7372	1471781	2012
DNA BRANDS INC-12	7311	1419995	2012
JH Designs, Inc.-12	7389	1520668	2012
Greenfield Farms Food, Inc.-12	7370	1440517	2012
DELTA MUTUAL INC-12	7389	1112985	2012
Wikifamilies, Inc.-12	7359	1454010	2012
MIMVI, INC.-12	7310	1428397	2012
Medefile International, Inc.-12	7372	842013	2012
Zoo Entertainment, Inc-12	7372	1326652	2012
Midas Medici Group Holdings, Inc.-12	7372	1392448	2012
VSUS TECHNOLOGIES INC-12	7372	772370	2012
FINDEX COM INC-12	7372	1089061	2012
Titan Iron Ore Corp.-12	7372	1414043	2012
NEOMEDIA TECHNOLOGIES INC-12	7373	1022701	2012
COMMERCETEL CORP-12	7372	1447380	2012
LEAGUE NOW HOLDINGS CORP-12	7389	1424657	2012
Luxeyard, Inc.-12	7389	1493587	2012
Coyote Resources, Inc.-12	7311	1392121	2012
PMX Communities, Inc.-12	7374	1471387	2012
ChinaNet Online Holdings, Inc.-12	7311	1376321	2012
CICERO INC-12	7371	945384	2012
Commonwealth Income & Growth Fund VI-12	7350	1351901	2012
Univest Tech Inc.-12	7389	1454510	2012
HDS INTERNATIONAL CORP.-12	7374	1454742	2012
VALIDIAN CORP-12	7372	1100644	2012
EWRX INTERNET SYSTEMS INC-12	7372	1088949	2012
Jinmimi Network Inc-12	7389	1454311	2012
COMMONWEALTH INCOME & GROWTH FUND V-12	7350	1253347	2012
DEBT RESOLVE INC-12	7389	1106645	2012
GRAPHON CORP/DE-12	7372	1021435	2012
INDIA ECOMMERCE CORP-12	7371	1510891	2012
SaveDaily Inc-12	7372	1398004	2012
NETWORK CN INC-12	7310	934796	2012
CINJET INC-12	7380	1398137	2012
Data Storage Corp-12	7374	1419951	2012
Innolog Holdings Corp.-12	7373	1389115	2012
Voice Assist, Inc.-12	7389	1428469	2012
ProText Mobility, Inc.-12	7380	1163573	2012
Monster Offers-12	7389	1423746	2012
Options Media Group Holdings, Inc.-12	7331	1413993	2012
StrikeForce Technologies Inc.-12	7372	1285543	2012
INFORMATION ARCHITECTS CORP-12	7372	1018336	2012
CYBRA CORP-12	7372	1365832	2012
YELLOW7, Inc-12	7311	1499618	2012
Start Scientific, Inc.-12	7373	1368761	2012
WWA GROUP INC-12	7389	1036478	2012
MEDICAL MAKEOVER CORP OF AMERICA-12	7389	1083944	2012
CoroWare, Inc,-12	7372	1156784	2012
DECISION DIAGNOSTICS CORP-12	7371	1144225	2012
FORMCAP CORP.-12	7372	1102709	2012
GENESIS GROUP HOLDINGS INC-12	7389	1128725	2012
Quest Water Global, Inc.-12	7389	1487091	2012
Kiwibox.Com, Inc.-12	7372	838796	2012
Fuelstream INC-12	7389	1024920	2012
IGEN NETWORKS CORP-12	7363	1393540	2012
SOLAR ACQUISITION CORP.-12	7389	1375495	2012
Univest Tech Inc.-12	7389	1454510	2012
GLOBALINK, LTD.-12	7389	1361540	2012
China Media Group CORP-12	7310	1211211	2012
NEXT GENERATION ENERGY CORP.-12	7331	356292	2012
Pay Mobile, Inc-12	7372	723533	2012
WESTERN LUCRATIVE ENTERPRISES, INC.-12	7389	1442101	2012
SPARE BACKUP, INC.-12	7372	1103577	2012
BlueFlash Communications, Inc.-12	7372	1513856	2012
ALL GRADE MINING, INC.-12	7363	823544	2012
SSI Investments II Ltd-12	7372	1501919	2012
Online-Redefined, Inc.-12	7373	1528171	2012
LAMBENT SOLUTIONS CORP.-12	7310	1512983	2012
LIBERTY VISION, INC.-12	7371	1517389	2012
PACIFIC WEBWORKS INC-12	7372	1086303	2012
BOLD ENERGY INC.-12	7389	1444275	2012
Heartland Bridge Capital, Inc.-12	7389	1494214	2012
TORON INC.-12	7389	1484674	2012
Smart-tek Solutions Inc-12	7381	947011	2012
Online Tele-Solutions, Inc.-12	7389	1475065	2012
AFFINITY MEDIAWORKS CORP-12	7350	1433821	2012
Epazz Inc-12	7372	1335239	2012
AISystems, Inc.-12	7372	1328769	2012
Ceelox Inc.-12	7372	1421766	2012
Ranger Gold Corp.-12	7373	1434740	2012
ACXIOM CORP-12	7374	733269	2012
COMPUWARE CORP-12	7372	859014	2012
Fansport, Inc.-12	7372	1518171	2012
Accend Media-12	7311	1516079	2012
eCrypt Technologies, Inc.-12	7372	1449574	2012
PHARMA INVESTING NEWS, INC.-12	7374	1520047	2012
Next 1 Interactive, Inc.-12	7310	1372183	2012
APRECIA INC-12	7372	1380856	2012
LML PAYMENT SYSTEMS INC-12	7389	781891	2012
LENCO MOBILE INC.-12	7310	1100202	2012
VISION GLOBAL SOLUTIONS INC-12	7372	1135657	2012
Health Directory Inc.-12	7374	1519177	2012
COMMAND SECURITY CORP-12	7381	864509	2012
Your Internet Defender, Inc-12	7389	1528557	2012
'mktg, inc.'-12	7310	886475	2012
Investview, Inc.-12	7389	862651	2012
Q LOTUS HOLDINGS INC-12	7389	1391142	2012
POST DATA, INC.-12	7380	1520320	2012
Firefish, Inc-12	7370	1445883	2012
MultiPlayer Online Dragon, Inc.-12	7370	1465470	2012
SALON MEDIA GROUP INC-12	7310	1084332	2012
POTASH AMERICA, INC.-12	7310	1431880	2012
CrowdGather, Inc.-12	7374	1328670	2012
iGenii, Inc.-12	7389	1441573	2012
Advanced Cloud Storage, Inc.-12	7389	1518238	2012
Vacation Home Swap, Inc.-12	7370	1466629	2012
Mister Goody, Inc.-12	7374	1515275	2012
INOLIFE TECHNOLOGIES, INC.-12	7310	1297965	2012
Technologies Scan Corp-12	7372	1512922	2012
Liberty Gold Corp.-12	7389	1459697	2012
ENXNET INC-12	7372	1083706	2012
ETERNITY HEALTHCARE INC.-12	7372	1437822	2012
NEW MEDIA INSIGHT GROUP, INC.-12	7374	1493040	2012
FrogAds, Inc.-12	7374	1492683	2012
Dakota Gold Corp-12	7389	1401670	2012
Mobile Vault, Inc.-12	7371	1522903	2012
DAEGIS INC.-12	7372	880562	2012
Grizzly Gold Corp.-12	7389	1492541	2012
GENERAL METALS CORP-12	7389	1060910	2012
Cornerworld Corp-12	7385	1338242	2012
Inova Technology Inc.-12	7389	1088211	2012
PEER REVIEW MEDIATION & ARBITRATION INC-12	7389	1311627	2012
TSR INC-12	7371	98338	2012
APRECIA INC-12	7372	1380856	2012
Nevaeh Enterprises Ltd.-12	7372	1372167	2012
APPIPHANY TECHNOLOGIES HOLDINGS CORP-12	7371	1490054	2012
Goliath Film & Media Holdings-12	7389	820771	2012
LOTON, CORP-12	7370	1491419	2012
SANTEON GROUP, INC.-12	7374	828940	2012
SRA INTERNATIONAL, INC.-12	7370	906192	2012
VIEW SYSTEMS INC-12	7380	1075857	2012
AUTOMATIC DATA PROCESSING INC-12	7374	8670	2012
ASPEN TECHNOLOGY INC /DE/-12	7371	929940	2012
AnythingIT, Inc.-12	7389	1129048	2012
ShopEye, Inc.-12	7372	1525896	2012
BALLY TECHNOLOGIES, INC.-12	7372	2491	2012
Teamupsport Inc.-12	7374	1527355	2012
MICROS SYSTEMS INC-12	7373	320345	2012
SOFTECH INC-12	7373	354260	2012
CYTTA CORP.-12	7389	1383088	2012
Portlogic Systems Inc.-12	7372	1413990	2012
iMetrik M2M Solutions Inc.-12	7361	1466739	2012
COLLECTORS UNIVERSE INC-12	7389	1089143	2012
ACM Corp-12	7389	1493265	2012
NETSOL TECHNOLOGIES INC-12	7372	1039280	2012
XUNNA INFORMATION TECHNOLOGY INC.-12	7373	1516580	2012
MEDIWARE INFORMATION SYSTEMS INC-12	7373	874733	2012
Panama Dreaming Inc.-12	7389	1527675	2012
NORTHRIDGE VENTURES INC.-12	7373	1272906	2012
Profit Planners Management, Inc.-12	7363	1468164	2012
APRECIA INC-12	7372	1380856	2012
YANEX GROUP, INC.-12	7330	1521420	2012
Xun Energy, Inc.-12	7389	1435936	2012
LYRIS, INC.-12	7372	1166220	2012
Go Green Directories, Inc.-12	7389	1493563	2012
Big Clix, Corp.-12	7389	1496741	2012
W270, INC.-12	7373	1528098	2012
Desert Canadians Ltd.-12	7389	1495932	2012
V Media Corp-12	7310	1080627	2012
Derycz Scientific Inc-12	7389	1386301	2012
INTERNET AMERICA INC-12	7374	1001279	2012
RARUS TECHNOLOGIES INC-12	7374	1499034	2012
SHARP PERFORMANCE INC-12	7389	1472847	2012
XFormity Technologies, Inc.-12	7372	1048501	2012
BRAZIL GOLD CORP.-12	7380	1301075	2012
W&E Source Corp.-12	7389	1368275	2012
YouChange Holdings Corp-12	7359	1442236	2012
INFRAX SYSTEMS, INC.-12	7373	1380277	2012
ONCOSEC MEDICAL Inc-12	7389	1444307	2012
PUB CRAWL HOLDINGS, INC.-12	7389	1496818	2012
Tempco, Inc.-12	7372	836937	2012
MIRAGE CAPITAL CORP-12	7389	1527666	2012
Healthient, Inc.-12	7310	1137005	2012
Mobile Integrated Systems, Inc.-12	7372	1464766	2012
Bay Acquisition Corp.-12	7372	1098875	2012
ITEX CORP-12	7389	860518	2012
GLOBAL MOBILETECH, INC.-12	7310	1424822	2012
Gold Dynamics Corp.-12	7372	1371534	2012
DETHRONE ROYALTY HOLDINGS, INC.-12	7340	1504222	2012
FACTSET RESEARCH SYSTEMS INC-12	7370	1013237	2012
Photoamigo, Inc.-12	7374	1482554	2012
Bay Acquisition Corp.-12	7372	1098875	2012
FITS MY STYLE INC-12	7389	1509261	2012
DYM ENERGY Corp-12	7389	1418196	2012
Emo Capital Corp.-12	7370	1410708	2012
BOLD ENERGY INC.-12	7389	1444275	2012
First Liberty Power Corp-12	7370	1415305	2012
Zurvita Holdings, Inc.-12	7389	1408950	2012
MAXIMUS INC-12	7389	1032220	2012
FIRST SOCIAL NETWORX CORP.-12	7374	1532158	2012
GREEN 4 MEDIA, INC.-12	7310	1526689	2012
Your Event, Inc.-12	7389	1424100	2012
OLIE INC-12	7389	1533311	2012
Bridgeline Digital, Inc.-12	7372	1378590	2012
Brookfield Resources Inc.-12	7389	1502952	2012
Sync2 Networks Corp-12	7389	1437750	2012
RealEstate Pathways, Inc.-12	7374	1535469	2012
COMDISCO HOLDING CO INC-12	7377	1179484	2012
mLight Tech, Inc.-12	7372	1502557	2012
PACIFIC SOFTWARE, INC.-12	7372	1400732	2012
OFFICIAL PAYMENTS HOLDINGS, INC.-12	7373	1045150	2012
