CONFORMED-NAME	SIC	CIK	YEAR
SYNTEL INC-09	7371	1040426	2009
REWARDS NETWORK INC-09	7389	78536	2009
POWERSECURE INTERNATIONAL, INC.-09	7389	882154	2009
Constant Contact, Inc.-09	7331	1405277	2009
I2 TECHNOLOGIES INC-09	7372	1009304	2009
CARDTRONICS INC-09	7389	1277856	2009
SYNCHRONOSS TECHNOLOGIES INC-09	7371	1131554	2009
Cinemark Holdings, Inc.-09	7830	1385280	2009
Market Leader, Inc.-09	7310	1298978	2009
MEDICAL STAFFING NETWORK HOLDINGS INC-09	7363	1163958	2009
Buyonate Inc.-09	7372	1440770	2009
APAC CUSTOMER SERVICE INC-09	7389	949297	2009
Hard Rock Hotel Holdings, LLC-09	7011	1418696	2009
STANDARD PARKING CORP-09	7510	1059262	2009
BANKRATE INC-09	7389	1080866	2009
OPTIMAL GROUP INC-09	7389	1015923	2009
Compass Group Diversified Holdings LLC-09	7363	1345122	2009
VASCO DATA SECURITY INTERNATIONAL INC-09	7373	1044777	2009
LIONBRIDGE TECHNOLOGIES INC /DE/-09	7389	1058299	2009
AUTOBYTEL  INC-09	7370	1023364	2009
LIVEPERSON INC-09	7389	1102993	2009
Limelight Networks, Inc.-09	7389	1391127	2009
NETSUITE INC-09	7372	1117106	2009
FREEDOM RESOURCES ENTERPRISES INC-09	7389	1045390	2009
INTERNAP NETWORK SERVICES CORP-09	7370	1056386	2009
SPEEDWAY MOTORSPORTS INC-09	7948	934648	2009
CINEMARK INC-09	7830	1173463	2009
JDA SOFTWARE GROUP INC-09	7371	1006892	2009
NEXT INC/TN-09	7200	1071991	2009
DELTEK, INC-09	7371	1029299	2009
Monotype Imaging Holdings Inc.-09	7371	1385292	2009
JAGGED PEAK, INC.-09	7372	1121793	2009
PDF SOLUTIONS INC-09	7371	1120914	2009
LEAF Equipment Leasing Income Fund III, L.P.-09	7350	1376074	2009
NYFIX INC-09	7373	99047	2009
ENERNOC INC-09	7389	1244937	2009
MAC-GRAY CORP-09	7200	1038280	2009
TRUMP ENTERTAINMENT RESORTS, INC.-09	7011	943320	2009
READING INTERNATIONAL INC-09	7830	716634	2009
ON ASSIGNMENT INC-09	7363	890564	2009
PAID INC-09	7389	1017655	2009
ExlService Holdings, Inc.-09	7389	1297989	2009
Morgans Hotel Group Co.-09	7011	1342126	2009
PROTECTION ONE ALARM MONITORING INC-09	7380	916310	2009
DATATRAK INTERNATIONAL INC-09	7372	886530	2009
CARMIKE CINEMAS INC-09	7830	799088	2009
ARBINET THEXCHANGE INC-09	7389	1136655	2009
CAI International, Inc.-09	7359	1388430	2009
AMERISTAR CASINOS INC-09	7990	912145	2009
ODYSSEY PICTURES CORP-09	7812	863061	2009
HEALTH GRADES INC-09	7389	1027915	2009
LOOKSMART LTD-09	7374	1077866	2009
TECHTEAM GLOBAL INC-09	7370	805054	2009
ICT GROUP INC-09	7363	1013149	2009
NESS TECHNOLOGIES INC-09	7371	1089638	2009
KENEXA CORP-09	7372	1114714	2009
BARRETT BUSINESS SERVICES INC-09	7363	902791	2009
MSC SOFTWARE CORP-09	7372	717238	2009
MTR GAMING GROUP INC-09	7990	834162	2009
CENTURY CASINOS INC /CO/-09	7990	911147	2009
HEARTLAND PAYMENT SYSTEMS INC-09	7389	1144354	2009
China Information Security Technology, Inc.-09	7372	1350684	2009
TNS INC-09	7389	1268671	2009
ATEL CASH DISTRIBUTION FUND V L P-09	7359	892875	2009
CROSS COUNTRY HEALTHCARE INC-09	7363	1141103	2009
MGM MIRAGE-09	7990	789570	2009
Stream Global Services, Inc.-09	7363	1405287	2009
ATEL CASH DISTRIBUTION FUND VI LP-09	7359	927569	2009
ROKWADER, INC.-09	7900	1322952	2009
LOGICVISION INC-09	7372	1041418	2009
CONSTITUTION MINING CORP-09	7389	1168938	2009
MENTOR GRAPHICS CORP-09	7373	701811	2009
GMS Capital Corp.-09	7372	1434830	2009
SAFEGUARD SCIENTIFICS INC-09	7389	86115	2009
EDIETS COM INC-09	7200	1094058	2009
AUTODESK INC-09	7372	769397	2009
DBL SENIOR CARE, INC.-09	7200	1420368	2009
UCDP FINANCE INC-09	7900	1262449	2009
INTELLIGROUP INC-09	7373	1016439	2009
Spheris Inc.-09	7389	1355804	2009
Disaboom, Inc.-09	7389	1393901	2009
TABLE TRAC INC-09	7990	1090396	2009
ISSUER DIRECT CORP-09	7370	843006	2009
UCFH II Finance, Inc.-09	7900	1314360	2009
PINNACLE DATA SYSTEMS INC-09	7371	1004608	2009
EDGAR ONLINE INC-09	7389	1080224	2009
CREDITRISKMONITOR COM INC-09	7320	315958	2009
Titanium Group LTD-09	7373	1338520	2009
DigitalFX International Inc-09	7373	1095691	2009
ADAM INC-09	7372	863650	2009
Hipso Multimedia, Inc.-09	7372	1345865	2009
We Sell For U Corp.-09	7389	1423417	2009
Sloud Inc-09	7371	1391723	2009
JobsInSite, Inc.-09	7372	1376231	2009
Health Fitness Corp /MN/-09	7900	886432	2009
GLOBAL MED TECHNOLOGIES INC-09	7372	1009463	2009
FUTUREIT, INC.-09	7372	1421481	2009
iVoice Technology, Inc.-09	7373	1307969	2009
INTERNATIONAL LEASE FINANCE CORP-09	7359	714311	2009
ICON INCOME FUND EIGHT B LP-09	7359	1121716	2009
ATEL CAPITAL EQUIPMENT FUND VII LP-09	7359	1019542	2009
EMAGEON INC-09	7372	1121439	2009
DATALINK CORP-09	7373	1056923	2009
FRAMEWAVES INC-09	7600	788611	2009
CALL NOW INC-09	7948	869484	2009
DIRECT INSITE CORP-09	7373	879703	2009
ICON INCOME FUND NINE LLC-09	7359	1157522	2009
BSQUARE CORP /WA-09	7389	1054721	2009
SPARK NETWORKS INC-09	7389	1314475	2009
LEASE EQUITY APPRECIATION FUND I LP-09	7350	1169083	2009
AI DOCUMENT SERVICES, INC.-09	7389	1402536	2009
COLONY RESORTS LVH ACQUISITIONS LLC-09	7011	1282607	2009
Lease Equity Appreciation Fund II, L.P.-09	7350	1294154	2009
ATEL CAPITAL EQUIPMENT FUND VIII LLC-09	7359	1069152	2009
ATEL Capital Equipment Fund XI, LLC-09	7359	1297667	2009
TUCOWS INC /PA/-09	7374	909494	2009
DEVELOCAP INC-09	7363	1279740	2009
eTELCHARGE.COM-09	7389	1112682	2009
MEDIANET GROUP TECHNOLOGIES INC-09	7389	1097792	2009
INTELLIGENT SYSTEMS CORP-09	7372	320340	2009
HEALTHSTREAM INC-09	7370	1095565	2009
AUXILIO INC-09	7389	1011432	2009
ADVANT E CORP-09	7372	925043	2009
CTI GROUP HOLDINGS INC-09	7372	355627	2009
NEW MOTION, INC.-09	7389	1022899	2009
ATEL 12, LLC-09	7359	1394922	2009
VERAMARK TECHNOLOGIES INC-09	7372	747605	2009
WESTWOOD ONE INC /DE/-09	7900	771950	2009
ZI CORP-09	7372	922658	2009
ACE MARKETING & PROMOTIONS INC-09	7310	1084267	2009
REMEDIATION SERVICES, INC.-09	7389	1353386	2009
SPEEDEMISSIONS INC-09	7500	1158419	2009
I MANY INC-09	7372	1104017	2009
FOOD TECHNOLOGY SERVICE INC-09	7389	868267	2009
ENHERENT CORP-09	7371	1045560	2009
BROADCAST INTERNATIONAL INC-09	7389	740726	2009
ATEL CAPITAL EQUIPMENT FUND X LLC-09	7359	1186258	2009
UONLIVE CORP-09	7389	1081834	2009
Race World International, Inc.-09	7948	1415736	2009
Casita Enterprises, Inc.-09	7373	1398805	2009
ATEL CAPITAL EQUIPMENT FUND IX LLC-09	7359	1125264	2009
NINE MILE SOFTWARE, INC.-09	7372	1398004	2009
SMART ONLINE INC-09	7372	1113513	2009
EBIX INC-09	7373	814549	2009
DALE JARRETT RACING ADVENTURE INC-09	7389	1094032	2009
SAIC, Inc.-09	7373	1336920	2009
SECURECARE TECHNOLOGIES INC-09	7374	18530	2009
PEER REVIEW MEDIATION & ARBITRATION INC-09	7389	1311627	2009
SIMTROL INC-09	7372	846775	2009
FULL HOUSE RESORTS INC-09	7990	891482	2009
WREN, INC.-09	7389	1311344	2009
MEDICAL CONNECTIONS HOLDINGS, INC.-09	7361	1140303	2009
Banks.com, Inc.-09	7370	1341470	2009
EMAZING INTERACTIVE, INC.-09	7311	1376321	2009
CHINA GREEN MATERIAL TECHNOLOGIES, INC.-09	7389	1082384	2009
CIRCUS & ELDORADO JOINT VENTURE-09	7011	1171079	2009
PIPELINE DATA INC-09	7389	1086533	2009
BigString CORP-09	7389	1335282	2009
VIEW SYSTEMS INC-09	7380	1075857	2009
QUOTEMEDIA  INC-09	7389	1101433	2009
Data Call Technologies-09	7389	1321828	2009
FULLNET COMMUNICATIONS INC-09	7374	1092570	2009
VILLAGEEDOCS INC-09	7389	1122099	2009
iGenii, Inc.-09	7389	1441573	2009
DEX MEDIA WEST LLC-09	7310	1278438	2009
USA VIDEO INTERACTIVE CORP-09	7389	1107280	2009
American Casino & Entertainment Properties LLC-09	7990	1297735	2009
DIGITAL YEARBOOK, INC.-09	7372	1414043	2009
Ozone Man, Inc.-09	7340	314227	2009
GOLDLEAF FINANCIAL SOLUTIONS INC.-09	7372	1069469	2009
BINGO.COM LTD.-09	7900	1318482	2009
IMMEDIATEK INC-09	7372	1084182	2009
VISION INDUSTRIES CORP-09	7389	1405424	2009
AMACORE GROUP, INC.-09	7389	949394	2009
IPAYMENT INC-09	7389	1140184	2009
ZUNICOM INC-09	7389	886912	2009
Helios & Matheson North America Inc.-09	7380	1040792	2009
DIAMONDHEAD CASINO CORP-09	7990	844887	2009
TICKETMASTER ENTERTAINMENT, INC.-09	7990	1006637	2009
WEBMEDIA BRANDS INC.-09	7389	1083712	2009
Contracted Services, Inc.-09	7380	1372267	2009
Reshoot Production CO-09	7812	1422768	2009
PFSWEB INC-09	7389	1095315	2009
Activeworlds Corp-09	7389	1089531	2009
AMARU INC-09	7389	1139822	2009
LEAF Equipment Finance Fund 4, L.P.-09	7350	1426850	2009
ICON Leasing Fund Twelve, LLC-09	7359	1377848	2009
AMERICAN TONERSERV CORP.-09	7370	1009479	2009
SUMMIT HOTEL PROPERTIES LLC-09	7000	1284609	2009
GRAPHON CORP/DE-09	7372	1021435	2009
WORLD RACING GROUP, INC.-09	7948	793041	2009
WIZZARD SOFTWARE CORP /CO-09	7372	1074909	2009
WIDEPOINT CORP-09	7373	1034760	2009
UFood Restaurant Group, Inc.-09	7822	1369233	2009
ADEX MEDIA, INC.-09	7389	1402531	2009
CASTLE GROUP INC-09	7011	918543	2009
QUEPASA CORP-09	7310	1078099	2009
Brink's Home Security Holdings, Inc.-09	7380	1436040	2009
BITSTREAM INC-09	7371	818813	2009
COMPUTER SOFTWARE INNOVATIONS INC-09	7373	1109879	2009
Intelli Check Mobilisa, Inc-09	7372	1040896	2009
aVINCI MEDIA CORP-09	7330	842695	2009
AXCESS INTERNATIONAL INC/TX-09	7373	710597	2009
BH RE LLC-09	7011	1281657	2009
INFORMATION ANALYSIS INC-09	7372	803578	2009
Dex Media, Inc./new-09	7310	1351506	2009
EWRX INTERNET SYSTEMS INC-09	7372	1088949	2009
SIELOX INC-09	7381	1053676	2009
ICON INCOME FUND TEN LLC-09	7359	1220606	2009
MIVA, INC.-09	7389	1094808	2009
INTERNATIONAL CARD ESTABLISHMENT INC-09	7372	1156337	2009
ZANETT INC-09	7389	1133872	2009
ICON Leasing Fund Eleven, LLC-09	7359	1312910	2009
Total Nutraceutical Solutions-09	7363	1408299	2009
KOWABUNGA! INC.-09	7310	829323	2009
STONEMOR PARTNERS LP-09	7200	1286131	2009
STATION CASINOS INC-09	7990	898660	2009
BMX Development Corp.-09	7600	1314054	2009
StrikeForce Technologies Inc.-09	7372	1285543	2009
Northern Empire Energy Corp-09	7389	1390533	2009
TRM CORP-09	7200	749254	2009
CIMETRIX INC-09	7372	786620	2009
LITTLEFIELD CORP-09	7990	931683	2009
ANALYSTS INTERNATIONAL CORP-09	7371	6292	2009
WWA GROUP INC-09	7389	1036478	2009
MCT HOLDING CORP-09	7200	1367311	2009
PACIFIC WEBWORKS INC-09	7372	1086303	2009
Options Media Group Holdings, Inc.-09	7331	1413993	2009
WIND RIVER SYSTEMS INC-09	7371	833829	2009
STOCKHOUSE INC-09	7389	1054097	2009
Harcom Productions, Inc.-09	7380	1381871	2009
GLOBAL PARI-MUTUEL SERVICES, INC.-09	7389	1137417	2009
CYBRA CORP-09	7372	1365832	2009
ASSURE DATA INC-09	7370	1311735	2009
ALPHATRADE COM-09	7389	1076462	2009
Global Employment Holdings, Inc.-09	7363	1348155	2009
China Media Group CORP-09	7310	1211211	2009
BLOCKBUSTER INC-09	7841	1085734	2009
MEDICAL MAKEOVER CORP OF AMERICA-09	7389	1083944	2009
AIMS WORLDWIDE INC-09	7900	1094363	2009
Win Gaming Media, Inc.-09	7372	1175442	2009
IVECON CORP-09	7372	1357939	2009
MURALS BY MAURICE, INC.-09	7330	1435717	2009
Voyant International CORP-09	7372	845807	2009
SAFE TECHNOLOGIES INTERNATIONAL INC-09	7370	829117	2009
RxBids-09	7389	1405350	2009
Find the World Interactive, Inc.-09	7389	1363294	2009
BLUEGATE CORP-09	7389	768216	2009
Blindspot Alert, Inc.-09	7990	1388295	2009
OLB GROUP, INC.-09	7372	1314196	2009
Global Risk Management & Investigative Solutions-09	7381	1429592	2009
VIRTUALHEALTH TECHNOLOGIES INC.-09	7373	830741	2009
China Renewable Energy Holdings, Inc.-09	7389	1418506	2009
Pricester.Com, Inc.-09	7389	1302913	2009
CHINA LONGYI GROUP INTERNATIONAL HOLDINGS LTD-09	7389	1010566	2009
QAD INC-09	7372	1036188	2009
OMNICOMM SYSTEMS INC-09	7389	1034592	2009
Patient Portal Technologies, Inc.-09	7372	1240093	2009
MAGNITUDE INFORMATION SYSTEMS INC-09	7372	838796	2009
EXERCISE FOR LIFE SYSTEMS, INC.-09	7990	1444279	2009
Northport Network Systems, Inc.-09	7374	1374976	2009
Monster Offers-09	7389	1423746	2009
ATOMIC PAINTBALL INC-09	7900	1269022	2009
DOLPHIN DIGITAL MEDIA INC-09	7200	1282224	2009
Optimum Interactive (USA) Ltd.-09	7372	1341997	2009
ALLOY INC-09	7311	1080359	2009
FINDEX COM INC-09	7372	1089061	2009
IC Places, Inc.-09	7389	1437596	2009
PROTOSOURCE CORP-09	7373	932772	2009
CARDTREND INTERNATIONAL INC.-09	7389	1085113	2009
SKYLYFT Media Group, Inc.-09	7310	1379173	2009
VALIDIAN CORP-09	7372	1100644	2009
DOCUMENT CAPTURE TECHNOLOGIES, INC.-09	7372	1096857	2009
SCORES HOLDING CO INC-09	7900	831489	2009
CONSULIER ENGINEERING INC-09	7372	846718	2009
QUERYOBJECT SYSTEMS CORP-09	7372	855743	2009
Clearpoint Business Resources, Inc-09	7363	1298663	2009
CYIOS CORP-09	7389	1091566	2009
MEDLINK INTERNATIONAL, INC.-09	7372	225501	2009
SPAR GROUP INC-09	7389	1004989	2009
BALSAM VENTURES INC-09	7389	1103092	2009
ROYAL INVEST INTERNATIONAL CORP.-09	7389	1079574	2009
CDSS Wind Down Inc-09	7372	1164552	2009
SUBJEX CORP-09	7389	1107699	2009
Media Sentiment Inc.-09	7389	1396348	2009
TELOS CORP-09	7373	320121	2009
GLOBALINK, LTD.-09	7389	1361540	2009
International Consolidated Companies, Inc.-09	7310	1277859	2009
SYNC2 ENTERTAINMENT CORP.-09	7363	1393540	2009
Zoo Entertainment, Inc-09	7372	1326652	2009
ARTISTDIRECT INC-09	7389	1095079	2009
TEXOLA ENERGY CORP-09	7389	217209	2009
TECHNOLOGY RESOURCES INC-09	7361	1176231	2009
INTREorg SYSTEMS INC.-09	7373	1295560	2009
International Building Technologies Group, Inc.-09	7990	1075993	2009
GEOSPATIAL HOLDINGS, INC.-09	7331	1011395	2009
ubroadcast, inc.-09	7374	828940	2009
Excel Global, Inc.-09	7372	1432196	2009
RAVEN BIOFUELS INTERNATIONAL CORP-09	7384	1372507	2009
Terra Energy Resources, Ltd.-09	7812	1372523	2009
FASHION NET INC-09	7310	1428397	2009
AMALGAMATED PICTURES CORP.-09	7812	1326679	2009
TREE TOP INDUSTRIES, INC.-09	7370	356590	2009
OptimizeRx Corp-09	7389	1448431	2009
BARK GROUP INC-09	7310	1428508	2009
INFERX CORP-09	7370	1329548	2009
TRANSAX INTERNATIONAL LTD-09	7372	1097896	2009
GENERAL AUTOMOTIVE CO-09	7812	1376668	2009
PACIFIC ALLIANCE CORP /UT/-09	7822	801904	2009
Driver Passport, Inc.-09	7389	1362388	2009
LEXICON UNITED INC-09	7320	1158201	2009
ALTERNET SYSTEMS INC-09	7372	1126003	2009
SPARE BACKUP, INC.-09	7372	1103577	2009
INTERPLAY ENTERTAINMENT CORP-09	7372	1057232	2009
InfoLogix Inc-09	7389	1315320	2009
International Fight League, Inc.-09	7900	885475	2009
Golden Spirit Enterprises Ltd.-09	7990	1076262	2009
DOMAIN REGISTRATION CORP-09	7389	1080908	2009
American Casino & Entertainment Properties LLC-09	7990	1297735	2009
EXPLORATIONS GROUP INC-09	7990	1175445	2009
BLINK LOGIC INC.-09	7372	81350	2009
STRATEGIC INTERNET INVESTMENTS INC-09	7372	53320	2009
STREAMLINE HEALTH SOLUTIONS INC.-09	7373	1008586	2009
GAMEZNFLIX INC-09	7841	1099234	2009
American Casino & Entertainment Properties LLC-09	7990	1297735	2009
Extreme Mobile Coatings Corp., Ltd.-09	7990	1421851	2009
GLOBALPAYNET HOLDINGS, INC.-09	7389	1344807	2009
MATCHES, INC.-09	7200	1426703	2009
RED HAT INC-09	7370	1087423	2009
TALEO CORP-09	7372	1134203	2009
AFFINITY MEDIAWORKS CORP-09	7350	1433821	2009
ANTS SOFTWARE INC-09	7371	796655	2009
SERENA SOFTWARE INC-09	7372	1073967	2009
AMERICAN WAGERING INC-09	7990	1005214	2009
Ventura Assets LTD-09	7389	1421871	2009
PREMIER EXHIBITIONS, INC.-09	7900	796764	2009
LOCATEPLUS HOLDINGS CORP-09	7374	1160084	2009
Propalms, Inc.-09	7372	1421100	2009
eTELCHARGE.COM-09	7389	1112682	2009
KANA SOFTWARE INC-09	7372	1089907	2009
PARKS AMERICA, INC-09	7990	1297937	2009
BMC SOFTWARE INC-09	7372	835729	2009
CoroWare, Inc,-09	7372	1156784	2009
NT MEDIA CORP OF CALIFORNIA INC-09	7812	318622	2009
instaCare Corp.-09	7371	1144225	2009
China Logistics Group Inc-09	7389	1123493	2009
KLEVER MARKETING INC-09	7372	866439	2009
AMC ENTERTAINMENT INC-09	7830	722077	2009
ELECTRONIC ARTS INC.-09	7372	712515	2009
THQ INC-09	7372	865570	2009
Marquee Holdings Inc.-09	7830	1303276	2009
FUTURA PICTURES, INC.-09	7200	1321710	2009
COMPUWARE CORP-09	7372	859014	2009
Sparking Events, Inc.-09	7900	1407704	2009
ACXIOM CORP-09	7374	733269	2009
PUBLIC MEDIA WORKS INC-09	7812	1108730	2009
VIRTUSA CORP-09	7371	1207074	2009
NETSCOUT SYSTEMS INC-09	7373	1078075	2009
QUALITY SYSTEMS INC-09	7373	708818	2009
Sound Revolution Inc.-09	7372	1300867	2009
Cienega Creek Holdings, Inc.-09	7990	1380706	2009
OPNET TECHNOLOGIES INC-09	7372	1108924	2009
World Series of Golf, Inc.-09	7990	1389879	2009
RENTRAK CORP-09	7822	800458	2009
DynCorp International LLC-09	7389	1333142	2009
DYNCORP INTERNATIONAL INC.-09	7389	1338916	2009
SILVERGRAPH INTERNATIONAL INC-09	7330	1115975	2009
NEW FRONTIER MEDIA INC-09	7822	847383	2009
Legend Marketing, Corp.-09	7380	1360629	2009
Next 1 Interactive, Inc.-09	7310	1372183	2009
INTERNATIONAL ENERGY, INC.-09	7389	1081074	2009
BAKBONE SOFTWARE INC-09	7372	735993	2009
ISLE OF CAPRI CASINOS INC-09	7990	863015	2009
FENARIO INC-09	7373	1434740	2009
AMP PRODUCTIONS LTD-09	7812	1242513	2009
IMAGE ENTERTAINMENT INC-09	7822	216324	2009
ENXNET INC-09	7372	1083706	2009
SALARY. COM, INC.-09	7372	1105360	2009
BROADVIEW INSTITUTE INC-09	7812	73048	2009
Modern City Entertainment Inc.-09	7829	1267391	2009
HALIFAX CORP OF VIRGINIA-09	7370	720671	2009
ADTOMIZE INC-09	7310	1431880	2009
Myriad Entertainment & Resorts, Inc.-09	7900	1042501	2009
JACKSON HEWITT TAX SERVICE INC-09	7200	1283552	2009
eCrypt Technologies, Inc.-09	7372	1449574	2009
SELECTICA INC-09	7372	1090908	2009
VISION GLOBAL SOLUTIONS INC-09	7372	1135657	2009
MTM Technologies, Inc.-09	7373	906282	2009
ARCADIA RESOURCES, INC-09	7200	1071941	2009
AMERICAN SOFTWARE INC-09	7372	713425	2009
USA Therapy Inc-09	7361	1422357	2009
LEFT BEHIND GAMES INC.-09	7372	13055	2009
Lawson Software, Inc.-09	7372	1344632	2009
ODYSSEY PICTURES CORP-09	7812	863061	2009
MAGMA DESIGN AUTOMATION INC-09	7372	1065034	2009
UNIFY CORP-09	7372	880562	2009
Real Value Estates Inc-09	7389	1435936	2009
GLOBAL PAYMENTS INC-09	7389	1123360	2009
COUNTERPATH CORP-09	7389	1236997	2009
International Paintball Association, Inc.-09	7990	1446801	2009
DNA Systems, Inc.-09	7380	1441551	2009
Hotel Management Systems, Inc.-09	7372	1436229	2009
MICROSOFT CORP-09	7372	789019	2009
ALLSCRIPTS-MISYS HEALTHCARE SOLUTIONS, INC.-09	7373	1124804	2009
COASTLINE CORPORATE SERVICES, INC.-09	7389	1401670	2009
SIMPLE TECH, INC.-09	7370	1403739	2009
GLOBAL HEALTH VENTURES INC.-09	7819	1376228	2009
Diversified Opportunities, Inc.-09	7372	919175	2009
SOFTECH INC-09	7373	354260	2009
Ads in Motion, Inc.-09	7310	1403243	2009
DIGITAL VALLEYS CORP-09	7372	1439971	2009
Inova Technology Inc.-09	7389	1088211	2009
ROBOCOM SYSTEMS INTERNATIONAL INC-09	7373	1039757	2009
MARCUS CORP-09	7011	62234	2009
TEAM INC-09	7600	318833	2009
ELECTRO RENT CORP-09	7359	32166	2009
SABA SOFTWARE INC-09	7372	1070380	2009
Wavelit, Inc.-09	7389	1164012	2009
GENERAL METALS CORP-09	7389	1060910	2009
INNOVATIVE SOFTWARE TECHNOLOGIES INC-09	7389	1084047	2009
Salamander Innisbrook, LLC-09	7900	1418372	2009
Salamander Innisbrook, LLC-09	7900	1418372	2009
Genemen Inc.-09	7372	1361951	2009
TSR INC-09	7371	98338	2009
DEBT RESOLVE INC-09	7389	1106645	2009
CAPITAL GROWTH SYSTEMS INC /FL/-09	7389	1116694	2009
BALLY TECHNOLOGIES, INC.-09	7372	2491	2009
OPEN TEXT CORP-09	7373	1002638	2009
SYNAPTICS INC-09	7371	817720	2009
SRA INTERNATIONAL INC-09	7370	906192	2009
PACKITGREEN HOLDINGS CORP-09	7363	1364798	2009
G&K SERVICES INC-09	7200	39648	2009
CACI INTERNATIONAL INC /DE/-09	7373	16058	2009
AFFILIATED COMPUTER SERVICES INC-09	7374	2135	2009
PORTALTOCHINA COM-09	7373	1272906	2009
SupportSave Solutions Inc-09	7363	1401475	2009
GLOBAL ENTERTAINMENT CORP-09	7900	885780	2009
HENRY JACK & ASSOCIATES INC-09	7373	779152	2009
AUTOMATIC DATA PROCESSING INC-09	7374	8670	2009
PROGRESSIVE TRAINING, INC.-09	7822	1402945	2009
SOKO FITNESS & SPA GROUP, INC.-09	7990	1355835	2009
Portlogic Systems Inc.-09	7372	1413990	2009
Lid Hair Studios International, Inc.-09	7200	1354071	2009
IMERGENT INC-09	7373	1075736	2009
COLLECTORS UNIVERSE INC-09	7389	1089143	2009
PERVASIVE SOFTWARE INC-09	7372	1042821	2009
OPENWAVE SYSTEMS INC-09	7372	1082506	2009
MEDIWARE INFORMATION SYSTEMS INC-09	7373	874733	2009
GLOBAL TRAFFIC NETWORK, INC.-09	7380	1344907	2009
BOTTOMLINE TECHNOLOGIES INC /DE/-09	7372	1073349	2009
HARTCOURT COMPANIES INC-09	7389	949427	2009
WORKSTREAM INC-09	7389	1095266	2009
GOLDEN KEY INTERNATIONAL INC-09	7389	1080627	2009
HIGHLAND BUSINESS SERVICES, INC.-09	7389	1424415	2009
HOTGATE TECHNOLOGY, INC.-09	7372	1341319	2009
INTUIT INC-09	7372	896878	2009
4th Grade Films Inc-09	7819	1400683	2009
Color Accents Holdings, Inc.-09	7389	1445356	2009
GOLF ALLIANCE CORP-09	7900	1416090	2009
CONCEPT DIGITAL INC /DE/-09	7389	1128724	2009
AUTHENTIDATE HOLDING CORP-09	7373	885074	2009
PARK CITY GROUP INC-09	7374	50471	2009
VAIL RESORTS INC-09	7990	812011	2009
LYRIS, INC.-09	7372	1166220	2009
COMTEX NEWS NETWORK INC-09	7380	352988	2009
BlueStar Financial Group, Inc.-09	7359	1442236	2009
DRYCLEAN USA INC-09	7200	65312	2009
BigSky Productions, Inc.-09	7812	1441362	2009
EGAIN COMMUNICATIONS CORP-09	7372	1066194	2009
Marine Exploration Inc-09	7389	1019654	2009
VOXWARE INC-09	7373	933454	2009
GLOBAL CASINOS INC-09	7990	727346	2009
AVATECH SOLUTIONS INC-09	7372	852437	2009
PROGINET CORP-09	7372	934868	2009
USChina Channel Inc-09	7389	1367898	2009
Life Exchange Inc-09	7389	1353059	2009
COL CHINA ONLINE INTERNATIONAL INC-09	7389	1114274	2009
News of China Inc-09	7389	1368275	2009
Waste to Energy Group Inc.-09	7372	1400000	2009
GLOBAL CLUB, INC.-09	7389	1444275	2009
SPECTRUM GROUP INTERNATIONAL, INC.-09	7389	895516	2009
FERO INDUSTRIES, INC.-09	7389	1409475	2009
NEVADA CLASSIC THOROUGHBREDS INC-09	7948	1128383	2009
Blugrass Energy, Inc.-09	7812	1365748	2009
CONCIERGE TECHNOLOGIES INC-09	7389	1005101	2009
Smart-tek Solutions Inc-09	7381	947011	2009
PrimeCare Systems, Inc.-09	7372	1324152	2009
Tempco, Inc.-09	7372	836937	2009
Dana Resources-09	7389	1378036	2009
ModusLink Global Solutions Inc-09	7389	914712	2009
ARKADOS GROUP, INC.-09	7389	1095130	2009
ITEX CORP-09	7389	860518	2009
Domark International Inc.-09	7600	1365160	2009
TechMedia Advertising, Inc.-09	7361	1415605	2009
Quantum Ventures Inc.-09	7372	1301843	2009
FREESTONE RESOURCES, INC.-09	7389	1089319	2009
CTM MEDIA HOLDINGS, INC.-09	7310	1463833	2009
EASYLINK SERVICES INTERNATIONAL CORP-09	7371	894738	2009
FACTSET RESEARCH SYSTEMS INC-09	7370	1013237	2009
Network Cadence, Inc.-09	7389	1416682	2009
FORGENT NETWORKS  INC-09	7373	884144	2009
ASPEN TECHNOLOGY INC /DE/-09	7371	929940	2009
QUUIBUS TECHONOLOGY INC-09	7370	1415305	2009
Hybred International, Inc.-09	7363	823544	2009
UNIFIRST CORP-09	7200	717954	2009
Aviation Surveillance Systems, Inc.-09	7900	1404935	2009
ERE MANAGEMENT INC-09	7372	1415751	2009
TIME ASSOCIATES, INC.-09	7310	1137005	2009
eTELCHARGE.COM-09	7389	1112682	2009
NetVentory Solutions, Inc.-09	7389	1444307	2009
Empirical ventures, Inc.-09	7372	1301704	2009
USA Therapy Inc-09	7361	1422357	2009
Estate Vault, Inc.-09	7372	1446120	2009
Punchline Entertainment, Inc.-09	7900	1415744	2009
TYCO INTERNATIONAL LTD /BER/-09	7380	833444	2009
SIERRA CONCEPTS, INC.-09	7200	1449792	2009
Reshoot & Edit-09	7819	1375554	2009
CONCUR TECHNOLOGIES INC-09	7372	1066026	2009
UC Hub Group Inc-09	7372	1072935	2009
CHORDIANT SOFTWARE INC-09	7372	1042134	2009
VISA INC.-09	7389	1403161	2009
SITESEARCH CORP-09	7370	1403997	2009
KUNEKT CORP-09	7380	1419177	2009
